TransactionID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionAmount_Bin,Target
TX000058,0.15233082314928212,2023-03-03 17:37:41,Credit,Dallas,M075,Branch,0.8064516129032258,Retired,0.17586206896551726,0.0,0.3049807955237505,86,2,1
TX000059,0.20129765223962268,2023-06-09 16:18:15,Debit,Indianapolis,M064,Branch,0.4838709677419355,Engineer,0.06206896551724138,0.0,0.3716782036924756,46,0,3
TX000060,0.058269275868358644,2023-10-02 16:35:22,Debit,Kansas City,M064,Branch,0.08064516129032262,Student,0.1413793103448276,0.0,0.055727935018021424,313,2,2
TX000061,0.2961461291919639,2023-10-06 18:44:37,Debit,Indianapolis,M094,ATM,0.4516129032258065,Engineer,0.489655172413793,0.0,0.3628926767557946,360,0,3
TX000062,0.13744169684967558,2023-05-16 16:07:30,Debit,Dallas,M087,Branch,0.9838709677419355,Retired,0.7482758620689656,0.25,0.2738348589812016,279,2,2
TX000063,0.1820778070198296,2023-11-07 16:48:23,Debit,Las Vegas,M097,Online,0.4838709677419355,Engineer,0.7448275862068966,0.0,0.4403095032917158,106,0,1
TX000064,0.31328139250071657,2023-05-30 17:43:25,Credit,Philadelphia,M001,Branch,0.6129032258064516,Engineer,0.32413793103448274,0.0,0.5617521042916662,98,0,3
TX000065,0.002871511582458243,2023-11-02 16:01:40,Debit,Charlotte,M071,Online,0.5161290322580645,Doctor,0.393103448275862,0.0,0.9334619009272195,308,1,0
TX000066,0.10478672121322667,2023-03-29 17:00:31,Credit,Nashville,M003,Branch,0.3870967741935484,Engineer,0.6068965517241379,0.0,0.16695996569140822,317,2,2
TX000067,0.1553847356489564,2023-04-25 16:11:24,Debit,Indianapolis,M005,Branch,0.6129032258064516,Retired,0.7413793103448276,0.0,0.1958426375671014,229,2,2
TX000068,0.2714125648174688,2023-04-18 18:40:47,Debit,Albuquerque,M063,Branch,0.11290322580645162,Student,0.4068965517241379,0.0,0.12436662871032231,346,0,2
TX000069,0.06098444380748886,2023-02-09 16:34:53,Credit,Austin,M057,Online,0.6774193548387097,Engineer,0.020689655172413793,0.0,0.2396035690615014,48,2,2
TX000071,0.06946348073064595,2023-07-18 16:12:00,Debit,Atlanta,M091,ATM,0.4193548387096775,Engineer,0.7241379310344828,0.0,0.25173727577412797,235,2,2
TX000072,0.07449774604580868,2023-01-13 17:00:16,Debit,Dallas,M066,Online,0.27419354838709675,Engineer,0.43103448275862066,0.0,0.4217032763898542,183,2,1
TX000073,0.012773275659900461,2023-07-04 18:20:33,Debit,Boston,M070,ATM,0.7096774193548387,Retired,0.15517241379310343,0.0,0.38750156284239695,351,1,1
TX000074,0.12177085233342885,2023-10-20 16:54:28,Credit,Jacksonville,M046,Online,0.12903225806451613,Student,0.9310344827586207,0.0,0.4326465341197063,142,2,1
TX000078,0.04756494775516586,2023-03-13 16:32:12,Debit,Milwaukee,M095,Branch,0.4193548387096775,Doctor,0.20344827586206898,0.0,0.979703886738627,312,1,0
TX000079,0.0625530916955468,2023-12-18 18:46:27,Debit,Miami,M045,Branch,0.016129032258064557,Student,0.23103448275862065,0.0,0.08477260475077203,27,2,2
TX000080,0.0906741016754827,2023-07-17 18:54:31,Debit,Seattle,M032,Online,0.5161290322580645,Doctor,0.19655172413793104,0.0,0.7008988528400713,246,2,0
TX000081,0.09560413789509341,2023-06-19 18:22:10,Debit,Denver,M074,ATM,0.32258064516129037,Engineer,0.3172413793103448,0.0,0.030333930686427268,208,2,2
TX000084,0.13531542330041432,2023-11-06 16:34:10,Debit,Denver,M028,Online,0.5,Doctor,0.5517241379310345,0.0,0.475615625466332,195,2,1
TX000085,0.08049091904005003,2023-07-03 16:40:24,Debit,San Diego,M030,Online,0.25806451612903225,Doctor,0.506896551724138,0.0,0.0956170505097219,199,2,2
TX000087,0.012663835109570837,2023-10-20 17:27:35,Debit,Mesa,M033,Branch,0.7419354838709677,Doctor,0.20344827586206898,0.0,0.6566411727300472,341,1,0
TX000089,0.004872710217057092,2023-06-22 18:37:29,Credit,San Diego,M043,Online,0.6451612903225806,Doctor,0.5827586206896552,0.0,0.8592379782129688,167,1,0
TX000090,0.20465382911639785,2023-11-20 16:28:09,Debit,Kansas City,M022,Online,0.09677419354838712,Student,0.3103448275862069,0.0,0.046408016810134484,135,0,2
TX000091,0.37348932954634284,2023-09-14 16:49:33,Credit,Milwaukee,M052,Online,0.6774193548387097,Retired,0.08275862068965517,0.0,0.266373546892666,109,0,3
TX000092,0.11652291737238449,2023-10-02 16:36:10,Debit,Kansas City,M009,ATM,0.5645161290322581,Engineer,0.15517241379310343,0.75,0.1901397752464586,98,2,2
TX000093,0.12007191807593089,2023-03-27 18:16:04,Debit,Houston,M049,Branch,0.04838709677419356,Student,0.43103448275862066,0.0,0.03473879357977622,260,2,2
TX000095,0.3355707845845167,2023-03-02 16:05:09,Debit,San Antonio,M093,ATM,0.1774193548387097,Engineer,0.21379310344827585,0.0,0.0700603761307921,101,0,2
TX000096,0.2649607838027985,2023-06-26 16:16:50,Credit,Mesa,M048,Branch,0.532258064516129,Engineer,0.40344827586206894,0.0,0.5113458997065218,189,0,3
TX000097,0.4473356437449514,2023-04-18 17:27:23,Credit,San Francisco,M002,Branch,0.14516129032258068,Student,0.603448275862069,0.0,0.1190926237872007,263,0,2
TX000098,0.01308075149177893,2023-07-17 17:08:24,Debit,Louisville,M007,ATM,0.6290322580645161,Engineer,0.23448275862068962,0.0,0.0067077867866212615,281,1,2
TX000099,0.0767959976027308,2023-09-01 17:26:02,Debit,Charlotte,M028,Branch,0.8548387096774193,Retired,0.4241379310344827,0.0,0.13541609250413736,59,2,2
TX000100,0.059806655027750996,2023-09-11 16:19:04,Debit,San Antonio,M004,Branch,0.30645161290322587,Doctor,0.5689655172413793,0.0,0.5069934676548761,135,2,1
TX000101,0.19965604398467832,2023-01-24 17:23:56,Debit,Fort Worth,M066,Branch,0.19354838709677424,Engineer,0.04827586206896552,0.0,0.5915731537957913,283,0,3
TX000104,0.10209239909320686,2023-02-24 16:29:23,Debit,Virginia Beach,M099,Branch,0.14516129032258068,Engineer,0.4689655172413793,0.0,0.6263206858491849,129,2,0
TX000105,0.06758214555593192,2023-01-02 16:36:02,Debit,Las Vegas,M045,ATM,0.22580645161290325,Engineer,0.7758620689655172,0.0,0.5279160622555749,12,2,1
TX000106,0.15980404930036218,2023-11-30 16:31:03,Debit,Colorado Springs,M047,Online,0.4516129032258065,Engineer,0.1413793103448276,0.0,0.6262682550074815,264,0,0
TX000107,0.05978580920864059,2023-11-01 16:52:01,Debit,Seattle,M032,Online,0.6612903225806451,Retired,0.24137931034482757,0.0,0.4062334893262906,181,2,1
TX000108,0.3941579591943091,2023-03-06 16:47:02,Debit,Sacramento,M012,Branch,0.14516129032258068,Student,0.02413793103448276,0.0,0.021469757487191415,316,0,2
TX000109,0.2623967480522188,2023-11-27 18:32:49,Debit,Los Angeles,M083,Online,0.06451612903225812,Student,0.08620689655172413,0.0,0.023296098473187005,179,0,2
TX000110,0.07440393985981186,2023-07-31 16:37:46,Debit,San Antonio,M055,ATM,0.7258064516129032,Retired,0.4724137931034483,0.0,0.5296993830637627,258,2,1
TX000113,0.13242827735362328,2023-04-20 18:26:50,Credit,Dallas,M012,Online,0.532258064516129,Engineer,0.5655172413793104,0.0,0.5880327276002674,33,2,1
TX000114,0.1112645595017849,2023-03-01 17:52:14,Credit,Dallas,M009,ATM,0.967741935483871,Retired,0.9379310344827586,0.0,0.23039120129813387,193,2,2
TX000115,0.17072725851421425,2023-02-10 16:52:48,Debit,Fresno,M051,Online,0.3548387096774194,Engineer,0.32413793103448274,0.0,0.025469961833036004,7,0,2
TX000116,0.0011673658701826615,2023-07-21 16:43:11,Debit,San Diego,M042,Online,0.467741935483871,Doctor,0.33448275862068966,0.0,0.8095873155005735,210,1,0
TX000117,0.1562498371420382,2023-10-09 17:02:43,Credit,Austin,M040,Online,0.8064516129032258,Doctor,0.1275862068965517,0.0,0.903793438616256,354,2,0
TX000118,0.02955937149855382,2024-01-01 16:34:10,Credit,Oklahoma City,M086,ATM,0.4032258064516129,Engineer,0.38620689655172413,0.25,0.3755607747396271,79,1,1
TX000119,0.21230945618469393,2023-07-07 16:11:38,Debit,Boston,M041,Online,0.12903225806451613,Engineer,0.17931034482758618,0.0,0.5542470998350445,360,0,3
TX000120,0.06022878286473669,2023-05-22 17:09:52,Debit,Fresno,M086,Branch,0.33870967741935487,Engineer,0.5413793103448277,0.0,0.428843281525388,219,2,1
TX000121,0.027782265419391824,2023-08-16 16:17:12,Debit,Houston,M025,ATM,0.8225806451612903,Retired,0.38275862068965516,0.0,0.10419487065042476,140,1,2
TX000122,0.032873856737108166,2023-11-17 16:02:02,Credit,Detroit,M028,Online,0.4516129032258065,Doctor,0.5344827586206897,0.0,0.7443626762314863,230,1,0
TX000124,0.17270239987492508,2023-08-25 17:26:07,Debit,Portland,M006,Online,0.3709677419354839,Engineer,0.17586206896551726,0.0,0.27367017236303115,276,0,2
TX000125,0.002491075383693358,2023-11-27 16:38:34,Debit,Washington,M001,ATM,0.6129032258064516,Retired,0.10689655172413794,0.0,0.3668216289321451,264,1,1
TX000126,0.1116710529744378,2023-08-04 17:46:44,Credit,Detroit,M026,Online,0.8387096774193548,Doctor,0.8172413793103449,0.0,0.7427890787901115,332,2,0
TX000127,0.31193162571331784,2023-09-04 16:48:35,Debit,Philadelphia,M081,Branch,0.6290322580645161,Doctor,0.5103448275862069,0.0,0.08834395169909538,230,0,2
TX000128,0.43829376970581335,2023-08-09 17:34:26,Debit,Tucson,M083,Online,0.12903225806451613,Student,0.24137931034482757,0.0,0.0673796813011453,215,0,2
TX000129,0.019746202152330822,2023-09-07 16:07:40,Debit,Mesa,M005,Online,0.12903225806451613,Student,0.3379310344827586,0.0,0.013607147802542761,79,1,2
TX000131,0.06486176616202412,2023-07-03 17:14:07,Debit,Oklahoma City,M004,Branch,0.24193548387096775,Engineer,0.3275862068965517,0.0,0.4173326952006959,62,2,1
TX000132,0.15748495192432968,2023-09-25 17:13:36,Credit,San Antonio,M059,Branch,0.967741935483871,Retired,0.10344827586206896,0.0,0.3382703468636274,331,2,1
TX000133,0.10828360736899705,2023-11-20 17:10:02,Debit,Louisville,M055,Online,0.467741935483871,Engineer,0.906896551724138,0.0,0.6213545440735,142,2,1
TX000134,0.002871511582458243,2023-11-17 17:27:07,Credit,Los Angeles,M098,Branch,0.08064516129032262,Student,0.8413793103448276,0.0,0.06834292996987244,269,1,2
TX000135,0.1985929072100477,2023-08-21 16:46:05,Debit,Albuquerque,M034,ATM,0.6129032258064516,Doctor,0.22413793103448276,0.0,0.7887547943971597,189,0,0
TX000136,0.008286213096385856,2023-10-16 16:59:36,Debit,Milwaukee,M065,ATM,0.5161290322580645,Doctor,0.393103448275862,0.0,0.9612267203701887,335,1,0
TX000137,0.2531828960054199,2023-06-20 17:21:50,Debit,Oklahoma City,M060,Online,0.0,Student,0.2,0.0,0.11073931519943216,40,0,2
TX000138,0.17517262943950804,2023-01-16 16:53:38,Debit,San Antonio,M003,Branch,0.04838709677419356,Student,0.027586206896551724,0.0,0.06044402201019848,214,0,2
TX000140,0.12210959689397294,2023-09-01 16:09:08,Debit,Chicago,M045,Online,0.08064516129032262,Student,0.3793103448275862,0.0,0.01093855239790438,144,2,2
TX000141,0.0029913750423430697,2023-10-23 18:38:15,Debit,Chicago,M090,Online,0.19354838709677424,Doctor,0.8137931034482759,0.0,0.35905110931561623,200,1,1
TX000143,0.11823748599421527,2023-07-03 17:42:08,Debit,Charlotte,M057,ATM,0.0,Student,0.9793103448275863,0.0,0.016178947807113656,310,2,2
TX000146,0.02375902233108372,2023-02-16 17:57:10,Debit,Los Angeles,M085,ATM,0.03225806451612906,Student,0.2827586206896551,0.0,0.1047205234480135,61,1,2
TX000149,0.21640044818511087,2023-07-28 16:29:23,Debit,Memphis,M077,ATM,0.7741935483870968,Doctor,0.45172413793103444,0.0,0.6730244663817477,240,0,0
TX000150,0.13836412434531098,2023-02-06 17:48:55,Debit,Philadelphia,M049,Online,0.5806451612903226,Retired,0.2827586206896551,0.0,0.2920612983758539,354,2,1
TX000151,0.036031998332334475,2023-07-24 18:08:43,Debit,Virginia Beach,M073,Online,1.0,Retired,0.35517241379310344,0.0,0.4269429996087853,161,1,1
TX000152,0.17336946608645804,2023-11-20 16:29:48,Credit,Albuquerque,M039,Branch,0.27419354838709675,Engineer,0.9758620689655172,0.0,0.1806141668134282,111,0,2
TX000153,0.13947937566771765,2023-10-09 16:52:47,Debit,San Antonio,M078,Online,0.03225806451612906,Student,0.5172413793103449,0.0,0.033267369060694746,131,2,2
TX000154,0.25836829350913304,2023-11-03 16:45:52,Debit,San Francisco,M009,Branch,0.6935483870967742,Doctor,0.8793103448275862,0.0,0.8606327730403301,198,0,0
TX000155,0.1959506996378039,2023-02-15 16:41:11,Debit,Tucson,M081,ATM,0.30645161290322587,Engineer,0.810344827586207,0.0,0.6023597911908121,215,0,3
TX000156,0.04312999973942726,2023-09-04 17:59:51,Credit,Seattle,M058,Online,0.29032258064516125,Engineer,0.5551724137931034,0.0,0.5988079377605579,277,1,1
TX000157,0.04846652943169086,2023-07-27 16:22:52,Credit,New York,M092,Online,0.03225806451612906,Student,0.21379310344827585,0.0,0.07064383729231002,340,1,2
TX000158,0.41853714464392733,2023-04-17 16:08:34,Credit,Memphis,M030,Branch,0.8064516129032258,Doctor,0.4103448275862069,0.0,0.8111400750433229,137,0,0
TX000159,0.018500664460484144,2023-09-19 17:38:18,Debit,Charlotte,M057,Branch,0.08064516129032262,Student,0.38620689655172413,0.0,0.034322707797541666,316,1,2
TX000160,0.0147327826562785,2023-05-31 16:37:39,Debit,Washington,M035,Online,0.7096774193548387,Doctor,0.30689655172413793,0.0,0.5760186707571687,7,1,1
TX000161,0.07257993068765145,2023-10-09 17:20:09,Credit,Louisville,M002,Online,0.5645161290322581,Doctor,0.5758620689655173,0.0,0.672029624769943,68,2,0
TX000162,0.16015321677046146,2023-01-09 16:12:01,Debit,Detroit,M049,Branch,0.24193548387096775,Doctor,0.9482758620689655,0.0,0.3499751961787327,10,0,1
TX000163,0.03147197540193345,2023-05-26 18:15:08,Credit,Tucson,M085,Branch,0.6129032258064516,Retired,0.14827586206896554,0.0,0.06359121689294833,179,1,2
TX000164,0.038877452640904704,2023-08-14 17:43:17,Debit,Nashville,M028,Branch,0.8387096774193548,Doctor,0.396551724137931,0.0,0.45844923014047434,76,1,1
TX000166,0.12072334992313102,2023-01-31 18:31:22,Debit,Memphis,M044,ATM,0.25806451612903225,Engineer,0.5344827586206897,0.0,0.0007736910102616569,351,2,2
TX000167,0.06563827292388669,2023-02-14 16:07:01,Debit,Baltimore,M001,Branch,0.9193548387096775,Retired,0.8896551724137931,0.0,0.374303106729028,139,2,1
TX000168,0.26371003465617426,2023-05-02 17:03:29,Credit,Chicago,M010,Online,0.5645161290322581,Retired,0.5241379310344828,0.25,0.08124763893164767,166,0,2
TX000169,0.15847512833207392,2023-12-04 17:07:34,Debit,Houston,M007,Branch,0.20967741935483875,Engineer,0.0896551724137931,0.0,0.26590839122011944,142,0,2
TX000170,0.14674935508247128,2023-05-16 17:26:37,Debit,Detroit,M013,ATM,0.06451612903225812,Student,0.34137931034482755,0.0,0.09980210718208427,75,2,2
TX000171,0.40525314641582194,2023-03-20 16:58:12,Debit,Houston,M018,Branch,0.20967741935483875,Engineer,0.02413793103448276,0.0,0.4520009088012562,172,0,3
TX000172,0.06197462021523308,2023-08-25 18:01:38,Debit,Los Angeles,M093,Branch,0.6129032258064516,Retired,0.296551724137931,0.0,0.36400784042740547,71,2,1
TX000173,0.09220626938009745,2023-05-15 17:25:28,Debit,Chicago,M088,Online,0.935483870967742,Retired,0.11379310344827585,0.0,0.3523655048081771,7,2,1
TX000174,0.13582093441384163,2023-05-29 16:50:10,Debit,Denver,M094,Branch,0.06451612903225812,Student,0.0896551724137931,0.0,0.053896216509799866,29,2,2
TX000175,0.08818302629178934,2023-03-22 16:10:14,Debit,Chicago,M046,Online,0.09677419354838712,Student,0.031034482758620682,0.0,0.11460239272851447,74,2,2
TX000176,0.03802798551215572,2023-05-19 16:52:53,Debit,Portland,M022,Branch,0.12903225806451613,Student,0.013793103448275862,0.0,0.04614519041134012,288,1,2
TX000178,0.4129087734841181,2023-05-22 16:22:36,Debit,Baltimore,M059,ATM,0.016129032258064557,Student,0.5310344827586208,0.0,0.04497759589802605,255,0,2
TX000179,0.12340724913359563,2023-12-18 16:47:17,Debit,Phoenix,M049,Online,0.8548387096774193,Retired,0.12413793103448274,0.0,0.0726987229729094,87,2,2
TX000180,0.01767204315084556,2023-11-21 16:57:43,Credit,Philadelphia,M091,Online,0.5806451612903226,Engineer,0.15172413793103445,0.0,0.04203205809875013,6,1,2
TX000181,0.38564244208770876,2023-07-19 17:03:58,Debit,Philadelphia,M010,Online,0.3709677419354839,Doctor,0.3896551724137931,0.0,0.9654702575967585,124,0,0
TX000182,0.23622482215910573,2023-04-19 16:36:03,Debit,Albuquerque,M017,ATM,0.6451612903225806,Doctor,0.2482758620689655,0.0,0.8029346483167684,342,0,0
TX000183,0.15645308387836465,2023-11-13 16:11:52,Debit,Jacksonville,M065,Branch,0.8870967741935485,Retired,0.3103448275862069,0.0,0.5232591280078835,97,2,1
TX000184,0.05767517002371212,2023-04-07 16:38:15,Credit,Virginia Beach,M036,Branch,0.016129032258064557,Student,0.6586206896551724,0.0,0.1244291424061992,269,1,2
TX000185,0.1049743335852203,2023-01-03 16:46:36,Debit,Las Vegas,M019,ATM,0.6612903225806451,Doctor,0.996551724137931,0.0,0.4858100632262176,233,2,1
TX000186,0.20791098835239857,2023-01-30 16:15:49,Debit,Portland,M062,ATM,0.6612903225806451,Engineer,0.34137931034482755,0.0,0.20899336817071484,118,0,2
TX000188,0.32837376553664954,2023-03-02 16:11:53,Debit,Mesa,M084,ATM,0.7096774193548387,Retired,0.14482758620689656,0.0,0.08485730072583109,351,0,2
TX000189,0.005565833702478046,2023-10-23 17:24:07,Credit,Philadelphia,M083,ATM,0.6774193548387097,Engineer,0.810344827586207,0.0,0.07667943380068484,329,1,2
TX000190,0.11237981082419156,2023-01-04 16:02:09,Debit,Los Angeles,M083,ATM,0.32258064516129037,Doctor,0.7758620689655172,0.0,0.522428300823971,240,2,1
TX000193,0.2317169137764807,2023-09-11 16:27:39,Credit,Las Vegas,M060,Branch,0.4032258064516129,Doctor,0.3137931034482758,0.0,0.6874476531820817,326,0,0
